#,Thermostat,identifier,511856026822
#,Thermostat,name,Upstairs
#,Start,date,2018-04-01
#,End,date,2018-04-30

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Bedroom (F),Bedroom2
2018-04-04,14:20:00,off,heatOff,,Away,82,64,68.9,49,,,0,0,0,,68.2,49,0,69.6,0,
2018-04-04,14:25:00,off,heatOff,,Away,82,64,69,49,,,0,0,0,,68.3,49,0,69.8,0,
2018-04-04,14:30:00,off,heatOff,,Away,82,64,69,49,,,0,0,0,,68.3,49,0,69.8,0,
2018-04-04,14:35:00,off,heatOff,,Away,82,64,69,49,,,0,0,0,,68.3,49,0,69.8,0,
2018-04-04,14:40:00,off,heatOff,,Away,82,64,69.1,49,,,0,0,0,,68.4,49,0,69.8,0,
2018-04-04,14:45:00,off,heatOff,,Away,82,64,69.2,49,,,0,0,0,,68.4,49,0,70,0,
2018-04-04,14:50:00,off,heatOff,,Away,82,64,69.2,49,,,0,0,0,,68.5,49,0,70,0,
2018-04-04,14:55:00,off,heatOff,,Away,82,64,69.3,49,,,0,0,0,,68.5,49,0,70.1,0,
2018-04-04,15:00:00,off,heatOff,,Away,82,64,69.3,49,,,0,0,0,,68.6,49,0,70.1,0,
2018-04-04,15:05:00,off,heatOff,,Away,82,64,69.3,49,,,0,0,0,,68.6,49,0,70.1,0,
2018-04-04,15:10:00,off,heatOff,,Away,82,64,69.3,49,,,0,0,0,,68.6,49,0,70.1,0,
2018-04-04,15:15:00,off,heatOff,,Away,82,64,69.5,49,,,0,0,0,,68.7,49,0,70.3,0,
2018-04-04,15:20:00,off,heatOff,,Away,82,64,69.5,49,,,0,0,0,,68.7,49,0,70.3,0,
2018-04-04,15:25:00,off,heatOff,,Away,82,64,69.6,49,,,0,0,0,,68.8,49,0,70.5,0,
2018-04-04,15:30:00,off,heatOff,,Away,82,64,69.7,49,,,0,0,0,,68.9,49,0,70.5,0,
2018-04-04,15:35:00,off,heatOff,,Away,82,64,69.8,49,,,0,0,0,,69,49,0,70.7,0,
2018-04-04,15:40:00,off,heatOff,,Away,82,64,69.9,49,,,0,0,0,,69,49,0,70.7,0,
2018-04-04,15:45:00,off,heatOff,,Away,82,64,70,49,,,0,0,0,,69.1,49,0,70.9,0,
2018-04-04,15:50:00,off,heatOff,,Away,82,64,70.1,49,,,0,0,0,,69.2,49,0,71,0,
2018-04-04,15:55:00,off,heatOff,,Away,82,64,70.2,49,,,0,0,0,,69.3,49,0,71.2,0,
2018-04-04,16:00:00,off,heatOff,,Away,82,64,70.3,49,,,0,0,0,,69.4,49,0,71.3,0,
2018-04-04,16:05:00,off,heatOff,,Away,82,64,70.4,49,,,0,0,0,,69.5,49,0,71.5,0,
2018-04-04,16:10:00,off,heatOff,,Away,82,64,70.6,49,,,0,0,0,,69.5,49,0,71.7,0,
2018-04-04,16:15:00,off,heatOff,,Away,82,64,70.7,49,,,0,0,0,,69.6,49,0,71.9,0,
2018-04-04,16:20:00,off,heatOff,,Away,82,64,70.8,49,,,0,0,0,,69.7,49,0,72,0,
2018-04-04,16:25:00,off,heatOff,,Away,82,64,70.9,49,,,0,0,0,,69.8,49,0,72,0,
2018-04-04,16:30:00,off,heatOff,,Away,82,64,71,49,,,0,0,0,,69.9,49,0,72.2,0,
2018-04-04,16:35:00,off,heatOff,,Away,82,64,71.2,49,,,0,0,0,,70,49,0,72.4,0,
2018-04-04,16:40:00,off,heatOff,,Away,82,64,71.3,49,,,0,0,0,,70.1,49,0,72.6,0,
2018-04-04,16:45:00,off,heatOff,,Away,82,64,71.5,49,,,0,0,0,,70.2,49,0,72.8,0,
2018-04-04,16:50:00,off,heatOff,,Away,82,64,71.6,49,,,0,0,0,,70.3,49,0,72.9,0,
2018-04-04,16:55:00,off,heatOff,,Away,82,64,71.7,49,,,0,0,0,,70.4,49,0,73.1,0,
2018-04-04,17:00:00,off,heatOff,,Away,82,64,71.9,49,,,0,0,0,,70.5,49,0,73.3,0,
2018-04-04,17:05:00,off,heatOff,,Away,82,64,72,49,,,0,0,0,,70.6,49,0,73.5,0,
2018-04-04,17:10:00,off,heatOff,,Away,82,64,72.2,49,,,0,0,0,,70.7,49,0,73.7,0,
2018-04-04,17:15:00,off,heatOff,,Away,82,64,72.3,49,,,0,0,0,,70.8,49,0,73.9,0,
2018-04-04,17:20:00,off,heatOff,,Away,82,64,72.4,49,,,0,0,0,,70.9,49,0,74,0,
2018-04-04,17:25:00,off,heatOff,,Away,82,64,72.5,49,,,0,0,0,,71,49,0,74.1,0,
2018-04-04,17:30:00,off,heatOff,,Away,82,64,72.6,49,,,0,0,0,,71,49,0,74.2,0,
2018-04-04,17:35:00,off,heatOff,,Away,82,64,72.7,49,,,0,0,0,,71.1,49,0,74.3,0,
2018-04-04,17:40:00,off,heatOff,,Away,82,64,72.7,49,,,0,0,0,,71.2,49,0,74.4,0,
2018-04-04,17:45:00,off,heatOff,,Away,82,64,72.8,49,,,0,0,0,,71.2,49,0,74.5,0,
2018-04-04,17:50:00,off,heatOff,,Away,82,64,72.9,49,,,0,0,0,,71.3,49,0,74.5,0,
2018-04-04,17:55:00,off,heatOff,,Away,81,65.2,72.9,49,,,0,0,0,,71.3,49,0,74.6,0,
2018-04-04,18:00:00,off,heatOff,,Home,77,70,73,49,,,0,0,0,,71.4,49,0,74.8,0,
2018-04-04,18:05:00,off,heatOff,,Home,77,70,73.1,49,,,0,0,0,,71.4,49,0,74.9,0,
2018-04-04,18:10:00,off,heatOff,,Home,77,70,73.2,49,,,0,0,0,,71.5,49,0,74.9,0,
2018-04-04,18:15:00,off,heatOff,,Home,77,70,73.2,49,,,0,0,0,,71.6,49,0,75,0,
2018-04-04,18:20:00,off,heatOff,,Home,77,70,73.4,49,,,0,0,0,,71.7,49,0,75.1,0,
2018-04-04,18:25:00,off,heatOff,,Home,77,70,73.4,49,,,0,0,0,,71.7,49,0,75.1,0,
2018-04-04,18:30:00,off,heatOff,,Home,77,70,73.5,49,,,0,0,0,,71.8,49,0,75.2,0,
2018-04-04,18:35:00,off,heatOff,,Home,77,70,73.5,48,,,0,0,0,,71.8,48,0,75.2,0,
2018-04-04,18:40:00,off,heatOff,,Home,77,70,73.5,49,,,0,0,0,,71.9,49,0,75.3,0,
2018-04-04,18:45:00,off,heatOff,,Home,77,70,73.6,49,,,0,0,0,,71.9,49,0,75.4,0,
2018-04-04,18:50:00,off,heatOff,,Home,77,70,73.7,49,,,0,0,0,,72,49,0,75.5,0,
2018-04-04,18:55:00,off,heatOff,,Home,77,70,73.8,49,,,0,0,0,,72,49,0,75.6,0,
2018-04-04,19:00:00,off,heatOff,,Home,77,70,73.8,48,,,0,0,0,,72.1,48,0,75.6,0,
2018-04-04,19:05:00,off,heatOff,,Home,77,70,73.8,48,,,0,0,0,,72.1,48,0,75.6,0,
2018-04-04,19:10:00,off,heatOff,,Home,77,70,73.8,48,,,0,0,0,,72.1,48,0,75.6,0,
2018-04-04,19:15:00,off,heatOff,,Home,77,70,73.8,48,,,0,0,0,,72.1,48,0,75.6,0,
2018-04-04,19:20:00,off,heatOff,,Home,77,70,73.8,48,,,0,0,0,,72.1,48,0,75.6,0,
2018-04-04,19:25:00,off,heatOff,,Home,77,70,73.8,48,,,0,0,0,,72.1,48,0,75.4,0,
2018-04-04,19:30:00,off,heatOff,,Home,77,70,73.8,48,,,0,0,0,,72.2,48,0,75.4,0,
2018-04-04,19:35:00,off,heatOff,,Home,77,70,73.8,48,,,0,0,0,,72.2,48,0,75.4,0,
2018-04-04,19:40:00,off,heatOff,,Home,77,70,73.7,48,,,0,0,0,,72.2,48,0,75.2,0,
2018-04-04,19:45:00,off,heatOff,,Home,77,70,73.7,48,,,0,0,0,,72.2,48,0,75.2,0,
2018-04-04,19:50:00,off,heatOff,,Home,77,70,73.7,48,,,0,0,0,,72.2,48,1,75.2,0,
2018-04-04,19:55:00,off,heatOff,,Home,77,70,73.6,48,,,0,0,0,,72,48,1,75.2,0,
2018-04-04,20:00:00,off,heatOff,,Home,77,70,73.6,48,,,0,0,0,,72.1,48,0,75.1,0,
2018-04-04,20:05:00,off,heatOff,,Home,77,70,73.5,48,,,0,0,0,,72,48,0,75.1,0,
2018-04-04,20:10:00,off,heatOff,,Home,77,70,73.4,48,,,0,0,0,,72,48,0,74.9,0,
2018-04-04,20:15:00,off,heatOff,,Home,77,70,73.4,48,,,0,0,0,,72,48,0,74.9,0,
2018-04-04,20:20:00,off,heatOff,,Home,77,70,73.4,48,,,0,0,0,,72,48,0,74.9,0,
2018-04-04,20:25:00,off,heatOff,,Home,77,70,73.4,48,,,0,0,0,,72,48,0,74.9,0,
2018-04-04,20:30:00,off,heatOff,,Home,77,70,73.4,48,,,0,0,0,,71.9,48,0,74.9,0,
2018-04-04,20:35:00,off,heatOff,,Home,77,70,73.3,49,,,0,0,0,,71.9,49,0,74.7,0,
2018-04-04,20:40:00,off,heatOff,,Home,77,70,73.3,48,,,0,0,0,,71.9,48,0,74.7,0,
2018-04-04,20:45:00,off,heatOff,,Home,77,70,73.3,48,,,0,0,0,,71.9,48,0,74.7,0,
2018-04-04,20:50:00,off,heatOff,,Home,77,70,73.3,49,,,0,0,0,,71.9,49,0,74.7,0,
2018-04-04,20:55:00,off,heatOff,,Home,77,70,73.2,49,,,0,0,0,,71.8,49,0,74.5,0,
2018-04-04,21:00:00,off,heatOff,,Home,77,70,73.1,49,,,0,0,0,,71.8,49,0,74.5,0,
2018-04-04,21:05:00,off,heatOff,,Home,77,70,73.1,49,,,0,0,0,,71.8,49,1,74.5,0,
2018-04-04,21:10:00,off,heatOff,,Home,77,70,73.1,49,,,0,0,0,,71.7,49,1,74.5,0,
2018-04-04,21:15:00,off,heatOff,,Home,77,70,73,50,,,0,0,0,,71.6,50,1,74.5,0,
2018-04-04,21:20:00,off,heatOff,,Home,77,70,73.1,50,,,0,0,0,,71.7,50,0,74.5,0,
2018-04-04,21:25:00,off,heatOff,,Home,77,70,73.1,50,,,0,0,0,,71.8,50,0,74.5,0,
2018-04-04,21:30:00,off,heatOff,,Home,77,70,73.1,50,,,0,0,0,,71.7,50,0,74.5,0,
2018-04-04,21:35:00,off,heatOff,,Home,77,70,73,49,,,0,0,0,,71.7,49,0,74.3,0,
2018-04-04,21:40:00,off,heatOff,,Home,77,70,72.9,49,,,0,0,0,,71.6,49,0,74.3,0,
2018-04-04,21:45:00,off,heatOff,,Home,77,70,72.9,49,,,0,0,0,,71.6,49,0,74.3,0,
2018-04-04,21:50:00,off,heatOff,,Home,77,70,72.8,49,,,0,0,0,,71.5,49,0,74.1,0,
2018-04-04,21:55:00,off,heatOff,,Home,77,70,72.8,49,,,0,0,0,,71.5,49,0,74.1,0,
2018-04-04,22:00:00,off,heatOff,,Home,77,70,72.8,49,,,0,0,0,,71.5,49,0,74.1,0,
2018-04-04,22:05:00,off,heatOff,,Home,77,70,72.8,49,,,0,0,0,,71.5,49,0,74.1,0,
2018-04-04,22:10:00,off,heatOff,,Home,77,70,72.7,49,,,0,0,0,,71.5,49,0,74,0,
2018-04-04,22:15:00,off,heatOff,,Home,77,70,72.7,49,,,0,0,0,,71.5,49,0,74,0,
2018-04-04,22:20:00,off,heatOff,,Home,77,70,72.7,49,,,0,0,0,,71.5,49,0,74,0,
2018-04-04,22:25:00,off,heatOff,,Home,77,70,72.6,49,,,0,0,0,,71.4,49,0,73.8,0,
2018-04-04,22:30:00,off,heatOff,,Home,77,70,72.6,49,,,0,0,0,,71.4,49,0,73.8,0,
2018-04-04,22:35:00,off,heatOff,,Home,77,70,72.6,49,,,0,0,0,,71.4,49,0,73.8,0,
2018-04-04,22:40:00,off,heatOff,,Home,77,70,72.5,49,,,0,0,0,,71.3,49,0,73.8,0,
2018-04-04,22:45:00,off,heatOff,,Home,77,70,72.5,49,,,0,0,0,,71.3,49,0,73.8,0,
2018-04-04,22:50:00,off,heatOff,,Home,77,70,72.4,49,,,0,0,0,,71.3,49,0,73.6,0,
2018-04-04,22:55:00,off,heatOff,,Home,77.3,69.4,72.4,49,,,0,0,0,,71.3,49,0,73.6,0,
2018-04-04,23:00:00,off,heatOff,,Sleep,79,66,72.4,49,,,0,0,0,,71.2,49,0,73.6,0,
2018-04-04,23:05:00,off,heatOff,,Sleep,79,66,72.3,49,,,0,0,0,,71.2,49,0,73.4,0,
2018-04-04,23:10:00,off,heatOff,,Sleep,79,66,72.3,49,,,0,0,0,,71.2,49,0,73.4,0,
2018-04-04,23:15:00,off,heatOff,,Sleep,79,66,72.2,49,,,0,0,0,,71.1,49,0,73.4,0,
2018-04-04,23:20:00,off,heatOff,,Sleep,79,66,72.2,49,,,0,0,0,,71.1,49,0,73.4,0,
2018-04-04,23:25:00,off,heatOff,,Sleep,79,66,72.1,49,,,0,0,0,,71.1,49,0,73.2,0,
2018-04-04,23:30:00,off,heatOff,,Sleep,79,66,72.1,49,,,0,0,0,,71,49,0,73.2,0,
2018-04-04,23:35:00,off,heatOff,,Sleep,79,66,72.1,49,,,0,0,0,,71,49,1,73.2,0,
2018-04-04,23:40:00,off,heatOff,,Sleep,79,66,72,49,,,0,0,0,,71,49,1,73,0,
2018-04-04,23:45:00,off,heatOff,,Sleep,79,66,72,49,,,0,0,0,,71,49,0,73,0,
2018-04-04,23:50:00,off,heatOff,,Sleep,79,66,71.9,49,,,0,0,0,,70.9,49,0,73,0,
2018-04-04,23:55:00,off,heatOff,,Sleep,79,66,71.9,49,,,0,0,0,,70.9,49,0,73,0,
2018-04-05,00:00:00,off,heatOff,,Sleep,79,66,71.9,49,,,0,0,0,,70.9,49,0,72.9,0,
2018-04-05,00:05:00,off,heatOff,,Sleep,79,66,71.9,49,,,0,0,0,,70.9,49,0,72.9,0,
2018-04-05,00:10:00,off,heatOff,,Sleep,79,66,71.8,49,,,0,0,0,,70.8,49,0,72.8,0,
2018-04-05,00:15:00,off,heatOff,,Sleep,79,66,71.7,49,,,0,0,0,,70.8,49,0,72.7,0,
2018-04-05,00:20:00,off,heatOff,,Sleep,79,66,71.7,49,,,0,0,0,,70.8,49,0,72.7,0,
2018-04-05,00:25:00,off,heatOff,,Sleep,79,66,71.7,49,,,0,0,0,,70.7,49,0,72.7,0,
2018-04-05,00:30:00,off,heatOff,,Sleep,79,66,71.7,49,,,0,0,0,,70.7,49,0,72.7,0,
2018-04-05,00:35:00,off,heatOff,,Sleep,79,66,71.6,49,,,0,0,0,,70.7,49,0,72.6,0,
2018-04-05,00:40:00,off,heatOff,,Sleep,79,66,71.5,50,,,0,0,0,,70.6,50,0,72.5,0,
2018-04-05,00:45:00,off,heatOff,,Sleep,79,66,71.4,50,,,0,0,0,,70.6,50,0,72.4,0,
2018-04-05,00:50:00,off,heatOff,,Sleep,79,66,71.4,50,,,0,0,0,,70.6,50,0,72.3,0,
2018-04-05,00:55:00,off,heatOff,,Sleep,79,66,71.4,50,,,0,0,0,,70.6,50,0,72.3,0,
2018-04-05,01:00:00,off,heatOff,,Sleep,79,66,71.3,49,,,0,0,0,,70.6,49,0,72.2,0,
2018-04-05,01:05:00,off,heatOff,,Sleep,79,66,71.3,50,,,0,0,0,,70.5,50,0,72.1,0,
2018-04-05,01:10:00,off,heatOff,,Sleep,79,66,71.3,49,,,0,0,0,,70.5,49,0,72.1,0,
2018-04-05,01:15:00,off,heatOff,,Sleep,79,66,71.3,49,,,0,0,0,,70.5,49,0,72.1,0,
2018-04-05,01:20:00,off,heatOff,,Sleep,79,66,71.2,50,,,0,0,0,,70.5,50,0,72,0,
2018-04-05,01:25:00,off,heatOff,,Sleep,79,66,71.2,49,,,0,0,0,,70.4,49,0,72,0,
2018-04-05,01:30:00,off,heatOff,,Sleep,79,66,71.2,49,,,0,0,0,,70.4,49,0,72,0,
2018-04-05,01:35:00,off,heatOff,,Sleep,79,66,71.2,49,,,0,0,0,,70.4,49,0,72,0,
2018-04-05,01:40:00,off,heatOff,,Sleep,79,66,71.2,49,,,0,0,0,,70.4,49,0,72,0,
2018-04-05,01:45:00,off,heatOff,,Sleep,79,66,71.1,49,,,0,0,0,,70.4,49,0,71.9,0,
2018-04-05,01:50:00,off,heatOff,,Sleep,79,66,71,49,,,0,0,0,,70.3,49,0,71.8,0,
2018-04-05,01:55:00,off,heatOff,,Sleep,79,66,71,49,,,0,0,0,,70.3,49,0,71.8,0,
2018-04-05,02:00:00,off,heatOff,,Sleep,79,66,71,49,,,0,0,0,,70.3,49,0,71.8,0,
2018-04-05,02:05:00,off,heatOff,,Sleep,79,66,70.9,49,,,0,0,0,,70.2,49,0,71.7,0,
2018-04-05,02:10:00,off,heatOff,,Sleep,79,66,70.9,49,,,0,0,0,,70.2,49,0,71.6,0,
2018-04-05,02:15:00,off,heatOff,,Sleep,79,66,70.9,49,,,0,0,0,,70.2,49,0,71.6,0,
2018-04-05,02:20:00,off,heatOff,,Sleep,79,66,70.8,49,,,0,0,0,,70.1,49,0,71.6,0,
2018-04-05,02:25:00,off,heatOff,,Sleep,79,66,70.7,49,,,0,0,0,,70.1,49,0,71.4,0,
2018-04-05,02:30:00,off,heatOff,,Sleep,79,66,70.7,49,,,0,0,0,,70,49,0,71.4,0,
2018-04-05,02:35:00,off,heatOff,,Sleep,79,66,70.6,49,,,0,0,0,,69.9,49,0,71.4,0,
2018-04-05,02:40:00,off,heatOff,,Sleep,79,66,70.6,49,,,0,0,0,,69.9,49,0,71.4,0,
2018-04-05,02:45:00,off,heatOff,,Sleep,79,66,70.6,49,,,0,0,0,,69.8,49,0,71.4,0,
2018-04-05,02:50:00,off,heatOff,,Sleep,79,66,70.5,49,,,0,0,0,,69.8,49,0,71.2,0,
2018-04-05,02:55:00,off,heatOff,,Sleep,79,66,70.5,49,,,0,0,0,,69.8,49,0,71.2,0,
2018-04-05,03:00:00,off,heatOff,,Sleep,79,66,70.4,49,,,0,0,0,,69.7,49,0,71.2,0,
2018-04-05,03:05:00,off,heatOff,,Sleep,79,66,70.4,49,,,0,0,0,,69.7,49,0,71.2,0,
2018-04-05,03:10:00,off,heatOff,,Sleep,79,66,70.4,49,,,0,0,0,,69.7,49,0,71.2,0,
2018-04-05,03:15:00,off,heatOff,,Sleep,79,66,70.4,49,,,0,0,0,,69.7,49,0,71.2,0,
2018-04-05,03:20:00,off,heatOff,,Sleep,79,66,70.3,49,,,0,0,0,,69.7,49,0,71,0,
2018-04-05,03:25:00,off,heatOff,,Sleep,79,66,70.3,49,,,0,0,0,,69.7,49,0,71,0,
2018-04-05,03:30:00,off,heatOff,,Sleep,79,66,70.3,49,,,0,0,0,,69.7,49,0,71,0,
2018-04-05,03:35:00,off,heatOff,,Sleep,79,66,70.3,49,,,0,0,0,,69.6,49,0,71,0,
2018-04-05,03:40:00,off,heatOff,,Sleep,79,66,70.2,49,,,0,0,0,,69.6,49,0,70.9,0,
2018-04-05,03:45:00,off,heatOff,,Sleep,79,66,70.2,49,,,0,0,0,,69.5,49,0,70.9,0,
2018-04-05,03:50:00,off,heatOff,,Sleep,79,66,70.2,49,,,0,0,0,,69.5,49,0,70.9,0,
2018-04-05,03:55:00,off,heatOff,,Sleep,79,66,70.1,49,,,0,0,0,,69.4,49,0,70.9,0,
2018-04-05,04:00:00,off,heatOff,,Sleep,79,66,70.1,49,,,0,0,0,,69.4,49,0,70.9,0,
2018-04-05,04:05:00,off,heatOff,,Sleep,79,66,70.1,49,,,0,0,0,,69.4,49,0,70.9,0,
2018-04-05,04:10:00,off,heatOff,,Sleep,79,66,70.1,49,,,0,0,0,,69.4,49,0,70.9,0,
2018-04-05,04:15:00,off,heatOff,,Sleep,79,66,70,49,,,0,0,0,,69.4,49,0,70.7,0,
2018-04-05,04:20:00,off,heatOff,,Sleep,79,66,70,49,,,0,0,0,,69.3,49,0,70.7,0,
2018-04-05,04:25:00,off,heatOff,,Sleep,79,66,70,49,,,0,0,0,,69.3,49,0,70.7,0,
2018-04-05,04:30:00,off,heatOff,,Sleep,79,66,70,49,,,0,0,0,,69.3,49,0,70.7,0,
2018-04-05,04:35:00,off,heatOff,,Sleep,79,66,69.9,49,,,0,0,0,,69.2,49,0,70.7,0,
2018-04-05,04:40:00,off,heatOff,,Sleep,79,66,69.8,49,,,0,0,0,,69.2,49,0,70.5,0,
2018-04-05,04:45:00,off,heatOff,,Sleep,79,66,69.8,49,,,0,0,0,,69.2,49,0,70.5,0,
2018-04-05,04:50:00,off,heatOff,,Sleep,79,66,69.8,49,,,0,0,0,,69.2,49,0,70.5,0,
2018-04-05,04:55:00,off,heatOff,,Sleep,79,66,69.8,49,,,0,0,0,,69.1,49,0,70.5,0,
2018-04-05,05:00:00,off,heatOff,,Sleep,79,66,69.8,49,,,0,0,0,,69.1,49,0,70.5,0,
2018-04-05,05:05:00,off,heatOff,,Sleep,79,66,69.8,49,,,0,0,0,,69.1,49,0,70.5,0,
2018-04-05,05:10:00,off,heatOff,,Sleep,79,66,69.6,49,,,0,0,0,,69,49,0,70.3,0,
2018-04-05,05:15:00,off,heatOff,,Sleep,79,66,69.6,49,,,0,0,0,,69,49,0,70.3,0,
2018-04-05,05:20:00,off,heatOff,,Sleep,79,66,69.6,49,,,0,0,0,,69,49,0,70.3,0,
2018-04-05,05:25:00,off,heatOff,,Sleep,79,66,69.5,49,,,0,0,0,,68.9,49,0,70.2,0,
2018-04-05,05:30:00,off,heatOff,,Sleep,79,66,69.5,49,,,0,0,0,,68.9,49,0,70.1,0,
2018-04-05,05:35:00,off,heatOff,,Sleep,79,66,69.5,49,,,0,0,0,,68.9,49,0,70.1,0,
2018-04-05,05:40:00,off,heatOff,,Sleep,79,66,69.5,49,,,0,0,0,,68.9,49,0,70.1,0,
2018-04-05,05:45:00,off,heatOff,,Sleep,79,66,69.4,49,,,0,0,0,,68.8,49,0,70.1,0,
2018-04-05,05:50:00,off,heatOff,,Sleep,79,66,69.4,49,,,0,0,0,,68.8,49,0,70.1,0,
2018-04-05,05:55:00,off,heatOff,,Sleep,79,66,69.4,49,,,0,0,0,,68.7,49,1,70.1,0,
2018-04-05,06:00:00,off,heatOff,,Sleep,79,66,69.3,49,,,0,0,0,,68.7,49,0,70,0,
2018-04-05,06:05:00,off,heatOff,,Sleep,79,66,69.3,49,,,0,0,0,,68.7,49,0,70,0,
2018-04-05,06:10:00,off,heatOff,,Sleep,79,66,69.3,49,,,0,0,0,,68.7,49,0,70,0,
2018-04-05,06:15:00,off,heatOff,,Sleep,79,66,69.3,49,,,0,0,0,,68.6,49,0,70,0,
2018-04-05,06:20:00,off,heatOff,,Sleep,79,66,69.3,49,,,0,0,0,,68.6,49,0,70,0,
2018-04-05,06:25:00,off,heatOff,,Sleep,78.7,66.6,69.3,49,,,0,0,0,,68.6,49,0,70,0,
2018-04-05,06:30:00,off,heatOff,,Home,77,70,69.2,49,,,0,0,0,,68.5,49,0,70,0,
2018-04-05,06:35:00,off,heatOff,,Home,77,70,69.2,49,,,0,0,0,,68.5,49,0,70,0,
2018-04-05,06:40:00,off,heatOff,,Home,77,70,69.2,49,,,0,0,0,,68.6,49,0,69.9,0,
2018-04-05,06:45:00,off,heatOff,,Home,77,70,69.2,49,,,0,0,0,,68.6,49,0,69.8,0,
2018-04-05,06:50:00,off,heatOff,,Home,77,70,69.1,49,,,0,0,0,,68.5,49,0,69.8,0,
2018-04-05,06:55:00,off,heatOff,,Home,77,70,69.1,49,,,0,0,0,,68.5,49,0,69.8,0,
2018-04-05,07:00:00,off,heatOff,,Home,77,70,69.1,49,,,0,0,0,,68.4,49,0,69.8,0,
2018-04-05,07:05:00,off,heatOff,,Home,77,70,69.1,49,,,0,0,0,,68.4,49,0,69.8,0,
2018-04-05,07:10:00,off,heatOff,,Home,77,70,69.1,49,,,0,0,0,,68.4,49,0,69.8,0,
2018-04-05,07:15:00,off,heatOff,,Home,77,70,69,49,,,0,0,0,,68.3,49,0,69.8,0,
2018-04-05,07:20:00,off,heatOff,,Home,77,70,69,49,,,0,0,0,,68.3,49,0,69.8,0,
2018-04-05,07:25:00,off,heatOff,,Home,77,70,69,49,,,0,0,0,,68.2,49,1,69.8,0,
2018-04-05,07:30:00,off,heatOff,,Home,77,70,69,50,,,0,0,0,,68.2,50,1,69.8,0,
2018-04-05,07:35:00,off,heatOff,,Home,77,70,69,49,,,0,0,0,,68.3,49,1,69.8,0,
2018-04-05,07:40:00,off,heatOff,,Home,77,70,69,49,,,0,0,0,,68.3,49,0,69.8,0,
2018-04-05,07:45:00,off,heatOff,,Home,77,70,69.1,50,,,0,0,0,,68.4,50,0,69.8,0,
2018-04-05,07:50:00,off,heatOff,,Home,77,70,69,50,,,0,0,0,,68.3,50,1,69.8,1,
2018-04-05,07:55:00,off,heatOff,,Home,77.7,69.1,69.1,50,,,0,0,0,,68.4,50,0,69.8,1,
2018-04-05,08:00:00,off,heatOff,,Away,82,64,69.1,50,,,0,0,0,,68.4,50,1,69.8,1,
2018-04-05,08:05:00,off,heatOff,,Away,82,64,69.1,50,,,0,0,0,,68.4,50,0,69.8,0,
2018-04-05,08:10:00,off,heatOff,,Away,82,64,69.1,50,,,0,0,0,,68.4,50,0,69.8,0,
2018-04-05,08:15:00,off,heatOff,,Away,82,64,69,50,,,0,0,0,,68.4,50,0,69.7,0,
2018-04-05,08:20:00,off,heatOff,,Away,82,64,68.9,51,,,0,0,0,,68.3,51,0,69.6,0,
2018-04-05,08:25:00,off,heatOff,,Away,82,64,68.9,51,,,0,0,0,,68.3,51,0,69.6,0,
2018-04-05,08:30:00,off,heatOff,,Away,82,64,68.9,51,,,0,0,0,,68.3,51,0,69.6,0,
2018-04-05,08:35:00,off,heatOff,,Away,82,64,68.8,51,,,0,0,0,,68.3,51,0,69.5,0,
2018-04-05,08:40:00,off,heatOff,,Away,82,64,68.8,51,,,0,0,0,,68.2,51,0,69.4,0,
2018-04-05,08:45:00,off,heatOff,,Away,82,64,68.8,51,,,0,0,0,,68.2,51,0,69.4,0,
2018-04-05,08:50:00,off,heatOff,,Away,82,64,68.8,51,,,0,0,0,,68.2,51,0,69.4,0,
2018-04-05,08:55:00,off,heatOff,,Away,82,64,68.7,51,,,0,0,0,,68.1,51,0,69.4,0,
2018-04-05,09:00:00,off,heatOff,,Away,82,64,68.7,51,,,0,0,0,,68.1,51,0,69.4,0,
2018-04-05,09:05:00,off,heatOff,,Away,82,64,68.7,51,,,0,0,0,,68.1,51,0,69.4,0,
2018-04-05,09:10:00,off,heatOff,,Away,82,64,68.6,51,,,0,0,0,,68.1,51,0,69.3,0,
2018-04-05,09:15:00,off,heatOff,,Away,82,64,68.6,51,,,0,0,0,,68.1,51,0,69.2,0,
2018-04-05,09:20:00,off,heatOff,,Away,82,64,68.6,51,,,0,0,0,,68.1,51,0,69.2,0,
2018-04-05,09:25:00,off,heatOff,,Away,82,64,68.6,51,,,0,0,0,,68.1,51,0,69.2,0,
2018-04-05,09:30:00,off,heatOff,,Away,82,64,68.6,50,,,0,0,0,,68.1,50,0,69.2,0,
2018-04-05,09:35:00,off,heatOff,,Away,82,64,68.6,50,,,0,0,0,,68.1,50,0,69.2,0,
2018-04-05,09:40:00,off,heatOff,,Away,82,64,68.5,50,,,0,0,0,,68.1,50,0,69.1,0,
2018-04-05,09:45:00,off,heatOff,,Away,82,64,68.5,49,,,0,0,0,,68.1,49,0,69,0,
2018-04-05,09:50:00,off,heatOff,,Away,82,64,68.5,50,,,0,0,0,,68.1,50,0,69,0,
2018-04-05,09:55:00,off,heatOff,,Away,82,64,68.5,51,,,0,0,0,,68.1,51,0,69,0,
